Time,M1 Pos,M2 Pos,M3 Pos,Act Length
0.26160192489624023,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.3420586585998535,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.39113664627075195,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.44124627113342285,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.4842076301574707,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.5439472198486328,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.5920097827911377,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.6403837203979492,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.687821626663208,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.7367558479309082,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.7847416400909424,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.8403453826904297,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.8888740539550781,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.9345147609710693,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
0.984734058380127,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.0440542697906494,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.0910799503326416,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.1383256912231445,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.1856374740600586,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.238100528717041,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.2849669456481934,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.340519905090332,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.3880980014801025,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
1.4325389862060547,0.0,8.85623130386648e-10,0.0,-7.166183939588677e-10
