Time,M1 Pos,M2 Pos,M3 Pos,Act Length
8.586013078689575,-3.817885637283325,-1.7982373237609863,3.0457191467285156,1.8359907295703888
8.637372493743896,-3.753957748413086,-1.7630528211593628,2.999335289001465,1.8043611171245575
8.68862271308899,-3.6666171550750732,-1.7715517282485962,2.9418675899505615,1.78233612036705
8.74014163017273,-3.5958566665649414,-1.694735050201416,2.8883838653564453,1.7334973258972166
8.798373699188232,-3.5126004219055176,-1.6793208122253418,2.79353404045105,1.6962840397357941
8.849865198135376,-3.4305613040924072,-1.6017075777053833,2.725112199783325,1.6424497106075284
8.90178394317627,-3.3140857219696045,-1.6073092222213745,2.6265909671783447,1.6067373435497285
8.953500270843506,-3.2152669429779053,-1.5039602518081665,2.569476366043091,1.543385683298111
9.005207538604736,-3.11008620262146,-1.470280647277832,2.460357666015625,1.493453343153
9.057371139526367,-3.0074620246887207,-1.3931987285614014,2.3697094917297363,1.4321966576576233
9.109261274337769,-2.888232707977295,-1.369568109512329,2.271944999694824,1.3858528108596802
9.16903805732727,-2.748889207839966,-1.272992491722107,2.168163537979126,1.3093431646823883
9.227908372879028,-2.6083452701568604,-1.2262567281723022,2.0609846115112305,1.2496190576553345
9.2794508934021,-2.4969818592071533,-1.1795729398727417,1.9710125923156738,1.1978844532966613
9.335142135620117,-2.3809711933135986,-1.1271214485168457,1.8747289180755615,1.142135066986084
9.387202978134155,-2.241828203201294,-1.0807549953460693,1.7621471881866455,1.081697292327881
9.439126253128052,-2.105236530303955,-1.0133609771728516,1.6614388227462769,1.016555369257927
9.491149425506592,-1.9705352783203125,-0.955532431602478,1.5466394424438477,0.9523204896450043
9.548358917236328,-1.8342247009277344,-0.893887996673584,1.4394086599349976,0.8879731348752975
9.600266456604004,-1.6811283826828003,-0.8237838745117188,1.3152549266815186,0.8146618682146073
9.652276992797852,-1.535573124885559,-0.7686486840248108,1.2044569253921509,0.7504646290540695
9.705546855926514,-1.3910592794418335,-0.7036341428756714,1.1005065441131592,0.6842825826406478
9.7537841796875,-1.2642697095870972,-0.6461732983589172,0.9898250102996826,0.6222312190532684
9.807607412338257,-1.1170740127563477,-0.5834540724754333,0.8672193884849548,0.552765581190586
9.856851577758789,-0.9631150960922241,-0.509207010269165,0.7511811852455139,0.4794510452151298
9.908366203308105,-0.8083413243293762,-0.442116379737854,0.6231115460395813,0.4061717609167099
9.959243535995483,-0.6705694198608398,-0.3708459138870239,0.5032848715782166,0.335705972135067
10.016455173492432,-0.5065674781799316,-0.29930391907691956,0.36778968572616577,0.25793924951553343
10.076196908950806,-0.35007911920547485,-0.22440674901008606,0.23897935450077057,0.18148134370148183
10.13282561302185,-0.16932517290115356,-0.1526450365781784,0.10700538009405136,0.10170045497268439
10.186225652694702,-0.0060996413230896,-0.08223164081573486,-0.015012276358902454,0.027110226093791424
10.235424757003784,0.13346794247627258,-0.015031534247100353,-0.12393354624509811,-0.0400482124555856
