Time,M1 Target,M1 Pos,M2 Target,M2 Pos,M3 Target,M3 Pos,Act Length
7.542897462844849,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.589024066925049,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.6391284465789795,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.68675422668457,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.733404874801636,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.779913663864136,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.838226318359375,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.88432502746582,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.931558609008789,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
7.977558374404907,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
8.029111623764038,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
8.079108715057373,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
8.130125522613525,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
8.18186616897583,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
8.228185892105103,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
8.293049812316895,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
8.352719068527222,0.0,-0.03731352090835571,0.0,-0.05836525931954384,0.0,0.038852132856845856,0.034173394754529
8.40722131729126,-0.0001375259779238389,-0.03731352090835571,-6.0993159700685615e-05,-0.05836525931954384,0.00010960192149260257,0.038852132856845856,0.034173394754529
8.454834222793579,-0.582980606344152,-0.03731352090835571,-0.25855354575150247,-0.05836525931954384,0.4646089096245272,0.038852132856845856,0.034173394754529
8.502434492111206,-1.154557052584021,-0.061357080936431885,-0.5120493142816138,-0.05737302452325821,0.9201292246481791,0.06426571309566498,0.042603457868099215
8.551963567733765,-1.702765365391995,-0.1569584608078003,-0.7551812496230035,-0.03690284490585327,1.3570262049063107,0.13290777802467346,0.06388891771435738
8.59966492652893,-2.242757342973773,-0.3602983355522156,-0.9946692170815886,-0.12279704958200455,1.7873751413547327,0.3273427188396454,0.16452350984513758
8.648425579071045,-2.727558003206192,-0.6510379314422607,-1.2096796793880569,-0.22443638741970062,2.1737391193064575,0.5718016624450684,0.29430836388468745
8.696311473846436,-3.150345261876116,-1.0166630744934082,-1.3971870229224583,-0.3790207505226135,2.5106812493124373,0.8613778352737427,0.4634808819293976
8.74409008026123,-3.5132013914897646,-1.4069037437438965,-1.5581147414234269,-0.563058614730835,2.799861007430929,1.2006653547286987,0.656737712264061
8.792898416519165,-3.8075364280883233,-1.8117988109588623,-1.6886531616097933,-0.7505831718444824,3.0344325848216585,1.5276474952697754,0.851105412721634
8.84070110321045,-4.034176055928497,-2.2308292388916016,-1.7891684767818476,-0.922214925289154,3.215054014115604,1.8536322116851807,1.0418698197603227
